,conductivity,GUID,run_order,Temp (C) 2,postdata,endpoint,output_cid,LiPF6_molalitt,EC_mass_fraction,DMC_cosolvent_ratio,sampling,expt_time,feeder_volume_valve_derate,feeder_densities,feeder_volumes
0,5.933696871,9441334426D6AE47B1395A4CBBE31B3F,1,25.77506494,"[('DMCEC7030', '1140-5-0.95'), ('DMCEC5050', '570-15-0.95'), ('DMCEC7030LiPF62', '0-4-0.8'), ('DMCEC5050LiPF62', '190-3-0.7')]",RUNfast_derated2,DMC_EC|62_38|LiPF6|0.18,0.18,0.38,1,RAND,16,"[('DMC_EC|70_30', '1140-5-0.95'), ('DMC_EC|50_50', '570-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '0-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '190-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 1140, 'DMC_EC|50_50': 570, 'DMC_EC|70_30|LiPF6|2': 0, 'DMC_EC|50_50|LiPF6|2': 190}"
1,5.889316191,CAAEFAEE57934165A9A7075A6374764B,2,25.92,"[('DMCEC7030', '1140-5-0.95'), ('DMCEC5050', '570-15-0.95'), ('DMCEC7030LiPF62', '0-4-0.8'), ('DMCEC5050LiPF62', '190-3-0.7')]",RUNfast_derated2,DMC_EC|62_38|LiPF6|0.18,0.18,0.38,1,RAND,15,"[('DMC_EC|70_30', '1140-5-0.95'), ('DMC_EC|50_50', '570-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '0-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '190-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 1140, 'DMC_EC|50_50': 570, 'DMC_EC|70_30|LiPF6|2': 0, 'DMC_EC|50_50|LiPF6|2': 190}"
2,6.396438463,BCAC95A3839D7FC5918EC8FA9BE3C415,3,26.05714286,"[('DMCEC7030', '1140-5-0.95'), ('DMCEC5050', '570-15-0.95'), ('DMCEC7030LiPF62', '0-4-0.8'), ('DMCEC5050LiPF62', '190-3-0.7')]",RUNfast_derated2,DMC_EC|62_38|LiPF6|0.18,0.18,0.38,1,RAND,16,"[('DMC_EC|70_30', '1140-5-0.95'), ('DMC_EC|50_50', '570-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '0-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '190-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 1140, 'DMC_EC|50_50': 570, 'DMC_EC|70_30|LiPF6|2': 0, 'DMC_EC|50_50|LiPF6|2': 190}"
3,13.10496894,278D4E537E86A81E0E1D41B7D4883AC7,1,26.39636364,"[('DMCEC7030', '475-5-0.95'), ('DMCEC5050', '760-15-0.95'), ('DMCEC7030LiPF62', '475-4-0.8'), ('DMCEC5050LiPF62', '190-3-0.7')]",RUNfast_derated2,DMC_EC|60_40|LiPF6|0.64,0.64,0.4,1,RAND,19,"[('DMC_EC|70_30', '475-5-0.95'), ('DMC_EC|50_50', '760-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '475-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '190-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 475, 'DMC_EC|50_50': 760, 'DMC_EC|70_30|LiPF6|2': 475, 'DMC_EC|50_50|LiPF6|2': 190}"
4,12.64262381,FB9D5682B359A14A8065160EB38FBEB4,2,26.36883117,"[('DMCEC7030', '475-5-0.95'), ('DMCEC5050', '760-15-0.95'), ('DMCEC7030LiPF62', '475-4-0.8'), ('DMCEC5050LiPF62', '190-3-0.7')]",RUNfast_derated2,DMC_EC|60_40|LiPF6|0.64,0.64,0.4,1,RAND,19,"[('DMC_EC|70_30', '475-5-0.95'), ('DMC_EC|50_50', '760-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '475-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '190-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 475, 'DMC_EC|50_50': 760, 'DMC_EC|70_30|LiPF6|2': 475, 'DMC_EC|50_50|LiPF6|2': 190}"
5,12.37807565,29D237D06D2CBDD66E3A67ACDE38E767,3,26.38025974,"[('DMCEC7030', '475-5-0.95'), ('DMCEC5050', '760-15-0.95'), ('DMCEC7030LiPF62', '475-4-0.8'), ('DMCEC5050LiPF62', '190-3-0.7')]",RUNfast_derated2,DMC_EC|60_40|LiPF6|0.64,0.64,0.4,1,RAND,20,"[('DMC_EC|70_30', '475-5-0.95'), ('DMC_EC|50_50', '760-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '475-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '190-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 475, 'DMC_EC|50_50': 760, 'DMC_EC|70_30|LiPF6|2': 475, 'DMC_EC|50_50|LiPF6|2': 190}"
6,8.216821543,6A085DED47CA81C76DC4DC34BBF9DD5D,1,26.63896104,"[('DMCEC7030', '0-5-0.95'), ('DMCEC5050', '95-15-0.95'), ('DMCEC7030LiPF62', '95-4-0.8'), ('DMCEC5050LiPF62', '1710-3-0.7')]",RUNfast_derated2,DMC_EC|51_49|LiPF6|1.89,1.89,0.49,1,RAND,16,"[('DMC_EC|70_30', '0-5-0.95'), ('DMC_EC|50_50', '95-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '95-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '1710-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 0, 'DMC_EC|50_50': 95, 'DMC_EC|70_30|LiPF6|2': 95, 'DMC_EC|50_50|LiPF6|2': 1710}"
7,8.316652969,132FA80C0853501CE13AC277AAE96F96,2,26.61142857,"[('DMCEC7030', '0-5-0.95'), ('DMCEC5050', '95-15-0.95'), ('DMCEC7030LiPF62', '95-4-0.8'), ('DMCEC5050LiPF62', '1710-3-0.7')]",RUNfast_derated2,DMC_EC|51_49|LiPF6|1.89,1.89,0.49,1,RAND,17,"[('DMC_EC|70_30', '0-5-0.95'), ('DMC_EC|50_50', '95-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '95-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '1710-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 0, 'DMC_EC|50_50': 95, 'DMC_EC|70_30|LiPF6|2': 95, 'DMC_EC|50_50|LiPF6|2': 1710}"
8,8.257649635,341629E0B7B942EFC6B4B9D31B18D654,3,26.59324675,"[('DMCEC7030', '0-5-0.95'), ('DMCEC5050', '95-15-0.95'), ('DMCEC7030LiPF62', '95-4-0.8'), ('DMCEC5050LiPF62', '1710-3-0.7')]",RUNfast_derated2,DMC_EC|51_49|LiPF6|1.89,1.89,0.49,1,RAND,16,"[('DMC_EC|70_30', '0-5-0.95'), ('DMC_EC|50_50', '95-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '95-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '1710-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 0, 'DMC_EC|50_50': 95, 'DMC_EC|70_30|LiPF6|2': 95, 'DMC_EC|50_50|LiPF6|2': 1710}"
9,10.05028418,70EC5EDA5A9EEF195E2EDBA859812174,1,26.79012987,"[('DMCEC7030', '0-5-0.95'), ('DMCEC5050', '0-15-0.95'), ('DMCEC7030LiPF62', '1520-4-0.8'), ('DMCEC5050LiPF62', '380-3-0.7')]",RUNfast_derated2,DMC_EC|66_34|LiPF6|2.0,2,0.34,1,RAND,13,"[('DMC_EC|70_30', '0-5-0.95'), ('DMC_EC|50_50', '0-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '1520-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '380-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 0, 'DMC_EC|50_50': 0, 'DMC_EC|70_30|LiPF6|2': 1520, 'DMC_EC|50_50|LiPF6|2': 380}"
10,9.113085536,D698BC92B2F57E75832DAD58CEC4B8C2,2,26.79844156,"[('DMCEC7030', '0-5-0.95'), ('DMCEC5050', '0-15-0.95'), ('DMCEC7030LiPF62', '1520-4-0.8'), ('DMCEC5050LiPF62', '380-3-0.7')]",RUNfast_derated2,DMC_EC|66_34|LiPF6|2.0,2,0.34,1,RAND,12,"[('DMC_EC|70_30', '0-5-0.95'), ('DMC_EC|50_50', '0-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '1520-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '380-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 0, 'DMC_EC|50_50': 0, 'DMC_EC|70_30|LiPF6|2': 1520, 'DMC_EC|50_50|LiPF6|2': 380}"
11,9.491820642,25C6A26B8796D9FBE4CF97498C136924,3,26.77506494,"[('DMCEC7030', '0-5-0.95'), ('DMCEC5050', '0-15-0.95'), ('DMCEC7030LiPF62', '1520-4-0.8'), ('DMCEC5050LiPF62', '380-3-0.7')]",RUNfast_derated2,DMC_EC|66_34|LiPF6|2.0,2,0.34,1,RAND,13,"[('DMC_EC|70_30', '0-5-0.95'), ('DMC_EC|50_50', '0-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '1520-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '380-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 0, 'DMC_EC|50_50': 0, 'DMC_EC|70_30|LiPF6|2': 1520, 'DMC_EC|50_50|LiPF6|2': 380}"
12,9.14660058,129843A853DA789D0C287B30441DB231,1,27.55480519,"[('ECEMC3070', '190-15-0.9'), ('ECEMC3070LiPF61.5', '190-2-0.7'), ('ECEMC5050LiPF61.5', '1520-5-0.7')]",RUNfast_derated2,EC_EMC|46_54|LiPF6|1.34,1.34,0.46,0,RAND,16,"[('EC_EMC|30_70', '190-15-0.9'), ('EC_EMC|30_70|LiPF6|1.5', '190-2-0.7'), ('EC_EMC|50_50|LiPF6|1.5', '1520-5-0.7')]","{'EC_EMC|30_70|LiPF6|1.5': 1.225, 'EC_EMC|50_50|LiPF6|1.5': 1.287, 'EC_EMC|30_70': 1.095}","{'EC_EMC|30_70': 190, 'EC_EMC|30_70|LiPF6|1.5': 190, 'EC_EMC|50_50|LiPF6|1.5': 1520}"
13,9.409416027,AD127CFD70B9B515B39A988126B2C96E,2,27.55012987,"[('ECEMC3070', '190-15-0.9'), ('ECEMC3070LiPF61.5', '190-2-0.7'), ('ECEMC5050LiPF61.5', '1520-5-0.7')]",RUNfast_derated2,EC_EMC|46_54|LiPF6|1.34,1.34,0.46,0,RAND,17,"[('EC_EMC|30_70', '190-15-0.9'), ('EC_EMC|30_70|LiPF6|1.5', '190-2-0.7'), ('EC_EMC|50_50|LiPF6|1.5', '1520-5-0.7')]","{'EC_EMC|30_70|LiPF6|1.5': 1.225, 'EC_EMC|50_50|LiPF6|1.5': 1.287, 'EC_EMC|30_70': 1.095}","{'EC_EMC|30_70': 190, 'EC_EMC|30_70|LiPF6|1.5': 190, 'EC_EMC|50_50|LiPF6|1.5': 1520}"
14,9.519982672,1D750998D274B5943BAFB4418380689C,3,27.52155844,"[('ECEMC3070', '190-15-0.9'), ('ECEMC3070LiPF61.5', '190-2-0.7'), ('ECEMC5050LiPF61.5', '1520-5-0.7')]",RUNfast_derated2,EC_EMC|46_54|LiPF6|1.34,1.34,0.46,0,RAND,16,"[('EC_EMC|30_70', '190-15-0.9'), ('EC_EMC|30_70|LiPF6|1.5', '190-2-0.7'), ('EC_EMC|50_50|LiPF6|1.5', '1520-5-0.7')]","{'EC_EMC|30_70|LiPF6|1.5': 1.225, 'EC_EMC|50_50|LiPF6|1.5': 1.287, 'EC_EMC|30_70': 1.095}","{'EC_EMC|30_70': 190, 'EC_EMC|30_70|LiPF6|1.5': 190, 'EC_EMC|50_50|LiPF6|1.5': 1520}"
15,13.88321085,6D6A9CFCD3124EB5DC9F66737AB1B03F,1,26.83532468,"[('DMCEC7030', '190-5-0.95'), ('DMCEC5050', '855-15-0.95'), ('DMCEC7030LiPF62', '760-4-0.8'), ('DMCEC5050LiPF62', '95-3-0.7')]",RUNfast_derated2,DMC_EC|59_41|LiPF6|0.83,0.83,0.41,1,BO,19,"[('DMC_EC|70_30', '190-5-0.95'), ('DMC_EC|50_50', '855-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '760-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '95-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 190, 'DMC_EC|50_50': 855, 'DMC_EC|70_30|LiPF6|2': 760, 'DMC_EC|50_50|LiPF6|2': 95}"
16,12.32921434,58AA5BD2EC22138510B9A16AAFB71AC2,2,26.72571429,"[('DMCEC7030', '190-5-0.95'), ('DMCEC5050', '855-15-0.95'), ('DMCEC7030LiPF62', '760-4-0.8'), ('DMCEC5050LiPF62', '95-3-0.7')]",RUNfast_derated2,DMC_EC|59_41|LiPF6|0.83,0.83,0.41,1,BO,19,"[('DMC_EC|70_30', '190-5-0.95'), ('DMC_EC|50_50', '855-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '760-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '95-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 190, 'DMC_EC|50_50': 855, 'DMC_EC|70_30|LiPF6|2': 760, 'DMC_EC|50_50|LiPF6|2': 95}"
17,13.41605314,55BBAB48BAB2AEBDF29A4986F932DE1C,3,26.68155844,"[('DMCEC7030', '190-5-0.95'), ('DMCEC5050', '855-15-0.95'), ('DMCEC7030LiPF62', '760-4-0.8'), ('DMCEC5050LiPF62', '95-3-0.7')]",RUNfast_derated2,DMC_EC|59_41|LiPF6|0.83,0.83,0.41,1,BO,19,"[('DMC_EC|70_30', '190-5-0.95'), ('DMC_EC|50_50', '855-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '760-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '95-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 190, 'DMC_EC|50_50': 855, 'DMC_EC|70_30|LiPF6|2': 760, 'DMC_EC|50_50|LiPF6|2': 95}"
18,13.96921908,DA27555F39CD8494E2C27DB3D1572847,1,26.86337662,"[('DMCEC7030', '855-5-0.95'), ('DMCEC5050', '190-15-0.95'), ('DMCEC7030LiPF62', '0-4-0.8'), ('DMCEC5050LiPF62', '855-3-0.7')]",RUNfast_derated2,DMC_EC|59_41|LiPF6|0.86,0.86,0.41,1,BO,16,"[('DMC_EC|70_30', '855-5-0.95'), ('DMC_EC|50_50', '190-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '0-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '855-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 855, 'DMC_EC|50_50': 190, 'DMC_EC|70_30|LiPF6|2': 0, 'DMC_EC|50_50|LiPF6|2': 855}"
19,13.42593541,3EC22D7CA4365C9C767C1BCDD1B4752A,2,26.82077922,"[('DMCEC7030', '855-5-0.95'), ('DMCEC5050', '190-15-0.95'), ('DMCEC7030LiPF62', '0-4-0.8'), ('DMCEC5050LiPF62', '855-3-0.7')]",RUNfast_derated2,DMC_EC|59_41|LiPF6|0.86,0.86,0.41,1,BO,15,"[('DMC_EC|70_30', '855-5-0.95'), ('DMC_EC|50_50', '190-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '0-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '855-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 855, 'DMC_EC|50_50': 190, 'DMC_EC|70_30|LiPF6|2': 0, 'DMC_EC|50_50|LiPF6|2': 855}"
20,13.48583639,861392549685E99CF144BA82B61AC857,3,26.76727273,"[('DMCEC7030', '855-5-0.95'), ('DMCEC5050', '190-15-0.95'), ('DMCEC7030LiPF62', '0-4-0.8'), ('DMCEC5050LiPF62', '855-3-0.7')]",RUNfast_derated2,DMC_EC|59_41|LiPF6|0.86,0.86,0.41,1,BO,16,"[('DMC_EC|70_30', '855-5-0.95'), ('DMC_EC|50_50', '190-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '0-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '855-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 855, 'DMC_EC|50_50': 190, 'DMC_EC|70_30|LiPF6|2': 0, 'DMC_EC|50_50|LiPF6|2': 855}"
21,13.97462379,A49533B2E338B1ABBE56A4A017C62657,1,26.90493506,"[('DMCEC7030', '855-5-0.95'), ('DMCEC5050', '0-15-0.95'), ('DMCEC7030LiPF62', '1045-4-0.8'), ('DMCEC5050LiPF62', '0-3-0.7')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|1.04,1.04,0.3,1,BO,12,"[('DMC_EC|70_30', '855-5-0.95'), ('DMC_EC|50_50', '0-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '1045-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '0-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 855, 'DMC_EC|50_50': 0, 'DMC_EC|70_30|LiPF6|2': 1045, 'DMC_EC|50_50|LiPF6|2': 0}"
22,13.4826959,A32803141D7158279195D9E138E162D2,2,26.85298701,"[('DMCEC7030', '855-5-0.95'), ('DMCEC5050', '0-15-0.95'), ('DMCEC7030LiPF62', '1045-4-0.8'), ('DMCEC5050LiPF62', '0-3-0.7')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|1.04,1.04,0.3,1,BO,12,"[('DMC_EC|70_30', '855-5-0.95'), ('DMC_EC|50_50', '0-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '1045-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '0-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 855, 'DMC_EC|50_50': 0, 'DMC_EC|70_30|LiPF6|2': 1045, 'DMC_EC|50_50|LiPF6|2': 0}"
23,13.44797119,D0B6619AADC8460868B3C9D3C894EB06,3,26.79688312,"[('DMCEC7030', '855-5-0.95'), ('DMCEC5050', '0-15-0.95'), ('DMCEC7030LiPF62', '1045-4-0.8'), ('DMCEC5050LiPF62', '0-3-0.7')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|1.04,1.04,0.3,1,BO,12,"[('DMC_EC|70_30', '855-5-0.95'), ('DMC_EC|50_50', '0-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '1045-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '0-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 855, 'DMC_EC|50_50': 0, 'DMC_EC|70_30|LiPF6|2': 1045, 'DMC_EC|50_50|LiPF6|2': 0}"
24,14.06034068,31F0865BB07E2A892137F03576C0920E,1,26.7412987,"[('DMCEC7030', '475-5-0.95'), ('DMCEC5050', '380-15-0.95'), ('DMCEC7030LiPF62', '665-4-0.8'), ('DMCEC5050LiPF62', '380-3-0.7')]",RUNfast_derated2,DMC_EC|62_38|LiPF6|1.04,1.04,0.38,1,BO,19,"[('DMC_EC|70_30', '475-5-0.95'), ('DMC_EC|50_50', '380-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '665-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '380-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 475, 'DMC_EC|50_50': 380, 'DMC_EC|70_30|LiPF6|2': 665, 'DMC_EC|50_50|LiPF6|2': 380}"
25,13.49952381,73A9EDC59DBB7C8294980C45BB7499E3,2,26.55792208,"[('DMCEC7030', '475-5-0.95'), ('DMCEC5050', '380-15-0.95'), ('DMCEC7030LiPF62', '665-4-0.8'), ('DMCEC5050LiPF62', '380-3-0.7')]",RUNfast_derated2,DMC_EC|62_38|LiPF6|1.04,1.04,0.38,1,BO,20,"[('DMC_EC|70_30', '475-5-0.95'), ('DMC_EC|50_50', '380-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '665-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '380-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 475, 'DMC_EC|50_50': 380, 'DMC_EC|70_30|LiPF6|2': 665, 'DMC_EC|50_50|LiPF6|2': 380}"
