,conductivity,GUID,run_order,Temp (C) 2,postdata,endpoint,output_cid,LiPF6_molalitt,EC_mass_fraction,DMC_cosolvent_ratio,sampling,expt_time,feeder_volume_valve_derate,feeder_densities,feeder_volumes
26,13.45031623,6A2A406536A845B65DD1645CC0B2621D,3,26.43272727,"[('DMCEC7030', '475-5-0.95'), ('DMCEC5050', '380-15-0.95'), ('DMCEC7030LiPF62', '665-4-0.8'), ('DMCEC5050LiPF62', '380-3-0.7')]",RUNfast_derated2,DMC_EC|62_38|LiPF6|1.04,1.04,0.38,1,BO,19,"[('DMC_EC|70_30', '475-5-0.95'), ('DMC_EC|50_50', '380-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '665-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '380-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 475, 'DMC_EC|50_50': 380, 'DMC_EC|70_30|LiPF6|2': 665, 'DMC_EC|50_50|LiPF6|2': 380}"
27,10.46532421,44456DA3725E673E713B462EE60DAECB,1,26.55532468,"[('DMCEC7030', '0-5-0.95'), ('DMCEC5050', '0-15-0.95'), ('DMCEC7030LiPF62', '1900-4-0.8'), ('DMCEC5050LiPF62', '0-3-0.7')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|2.0,2,0.3,1,BO,9,"[('DMC_EC|70_30', '0-5-0.95'), ('DMC_EC|50_50', '0-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '1900-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '0-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 0, 'DMC_EC|50_50': 0, 'DMC_EC|70_30|LiPF6|2': 1900, 'DMC_EC|50_50|LiPF6|2': 0}"
28,9.999740607,A64284DE6ACBAD1AFC2B39A9DFDB95BB,2,26.63064935,"[('DMCEC7030', '0-5-0.95'), ('DMCEC5050', '0-15-0.95'), ('DMCEC7030LiPF62', '1900-4-0.8'), ('DMCEC5050LiPF62', '0-3-0.7')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|2.0,2,0.3,1,BO,9,"[('DMC_EC|70_30', '0-5-0.95'), ('DMC_EC|50_50', '0-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '1900-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '0-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 0, 'DMC_EC|50_50': 0, 'DMC_EC|70_30|LiPF6|2': 1900, 'DMC_EC|50_50|LiPF6|2': 0}"
29,9.967928688,8162ADB91501C8C451B55953B7F98738,3,26.62285714,"[('DMCEC7030', '0-5-0.95'), ('DMCEC5050', '0-15-0.95'), ('DMCEC7030LiPF62', '1900-4-0.8'), ('DMCEC5050LiPF62', '0-3-0.7')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|2.0,2,0.3,1,BO,9,"[('DMC_EC|70_30', '0-5-0.95'), ('DMC_EC|50_50', '0-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '1900-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '0-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 0, 'DMC_EC|50_50': 0, 'DMC_EC|70_30|LiPF6|2': 1900, 'DMC_EC|50_50|LiPF6|2': 0}"
30,10.25679149,14B818493E7C66B4D6A561172DA2E675,1,26.61974026,"[('DMCEC7030', '95-5-0.95'), ('DMCEC5050', '0-15-0.95'), ('DMCEC7030LiPF62', '1045-4-0.8'), ('DMCEC5050LiPF62', '760-3-0.7')]",RUNfast_derated2,DMC_EC|62_38|LiPF6|1.89,1.89,0.38,1,BO,16,"[('DMC_EC|70_30', '95-5-0.95'), ('DMC_EC|50_50', '0-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '1045-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '760-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 95, 'DMC_EC|50_50': 0, 'DMC_EC|70_30|LiPF6|2': 1045, 'DMC_EC|50_50|LiPF6|2': 760}"
31,9.621783934,4E3C41DE21B05ACA70DD75411C7BE99C,2,26.4587013,"[('DMCEC7030', '95-5-0.95'), ('DMCEC5050', '0-15-0.95'), ('DMCEC7030LiPF62', '1045-4-0.8'), ('DMCEC5050LiPF62', '760-3-0.7')]",RUNfast_derated2,DMC_EC|62_38|LiPF6|1.89,1.89,0.38,1,BO,16,"[('DMC_EC|70_30', '95-5-0.95'), ('DMC_EC|50_50', '0-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '1045-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '760-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 95, 'DMC_EC|50_50': 0, 'DMC_EC|70_30|LiPF6|2': 1045, 'DMC_EC|50_50|LiPF6|2': 760}"
32,9.511806077,759CDAF31E94686BC283AE9FDF2424AE,3,26.34961039,"[('DMCEC7030', '95-5-0.95'), ('DMCEC5050', '0-15-0.95'), ('DMCEC7030LiPF62', '1045-4-0.8'), ('DMCEC5050LiPF62', '760-3-0.7')]",RUNfast_derated2,DMC_EC|62_38|LiPF6|1.89,1.89,0.38,1,BO,17,"[('DMC_EC|70_30', '95-5-0.95'), ('DMC_EC|50_50', '0-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '1045-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '760-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 95, 'DMC_EC|50_50': 0, 'DMC_EC|70_30|LiPF6|2': 1045, 'DMC_EC|50_50|LiPF6|2': 760}"
33,12.65123652,B2855E167E14F7BF8B6EBD5DC9C4F418,1,25.90545455,"[('DMCEC7030', '1045-5-0.95'), ('DMCEC7030LiPF62', '855-4-0.8')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|0.84,0.84,0.3,1,BO,12,"[('DMC_EC|70_30', '1045-5-0.95'), ('DMC_EC|70_30|LiPF6|2', '855-4-0.8')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|70_30': 1.13}","{'DMC_EC|70_30': 1045, 'DMC_EC|70_30|LiPF6|2': 855}"
34,13.01485904,1653CEB58A5F2E44297C78DA94A2768B,2,26.12935065,"[('DMCEC7030', '1045-5-0.95'), ('DMCEC7030LiPF62', '855-4-0.8')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|0.84,0.84,0.3,1,BO,13,"[('DMC_EC|70_30', '1045-5-0.95'), ('DMC_EC|70_30|LiPF6|2', '855-4-0.8')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|70_30': 1.13}","{'DMC_EC|70_30': 1045, 'DMC_EC|70_30|LiPF6|2': 855}"
35,13.04846141,4BD3C51886324C676B46D2A96FC6ADB9,3,26.35116883,"[('DMCEC7030', '1045-5-0.95'), ('DMCEC7030LiPF62', '855-4-0.8')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|0.84,0.84,0.3,1,BO,12,"[('DMC_EC|70_30', '1045-5-0.95'), ('DMC_EC|70_30|LiPF6|2', '855-4-0.8')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|70_30': 1.13}","{'DMC_EC|70_30': 1045, 'DMC_EC|70_30|LiPF6|2': 855}"
36,14.14233865,8D04B84AEDE149E1B7BD4A3AA5FAC048,1,26.88311688,"[('DMCEC7030', '285-5-0.95'), ('DMCEC5050', '665-15-0.95'), ('DMCEC7030LiPF62', '855-4-0.8'), ('DMCEC5050LiPF62', '95-3-0.7')]",RUNfast_derated2,DMC_EC|61_39|LiPF6|0.93,0.93,0.39,1,BO,20,"[('DMC_EC|70_30', '285-5-0.95'), ('DMC_EC|50_50', '665-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '855-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '95-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 285, 'DMC_EC|50_50': 665, 'DMC_EC|70_30|LiPF6|2': 855, 'DMC_EC|50_50|LiPF6|2': 95}"
37,13.69613181,41164C7D30EC78D75D76BD52CD9A6249,2,26.95168831,"[('DMCEC7030', '285-5-0.95'), ('DMCEC5050', '665-15-0.95'), ('DMCEC7030LiPF62', '855-4-0.8'), ('DMCEC5050LiPF62', '95-3-0.7')]",RUNfast_derated2,DMC_EC|61_39|LiPF6|0.93,0.93,0.39,1,BO,18,"[('DMC_EC|70_30', '285-5-0.95'), ('DMC_EC|50_50', '665-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '855-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '95-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 285, 'DMC_EC|50_50': 665, 'DMC_EC|70_30|LiPF6|2': 855, 'DMC_EC|50_50|LiPF6|2': 95}"
38,13.68965497,88818B5B642B997A11CE71CED22D98C3,3,27.02337662,"[('DMCEC7030', '285-5-0.95'), ('DMCEC5050', '665-15-0.95'), ('DMCEC7030LiPF62', '855-4-0.8'), ('DMCEC5050LiPF62', '95-3-0.7')]",RUNfast_derated2,DMC_EC|61_39|LiPF6|0.93,0.93,0.39,1,BO,19,"[('DMC_EC|70_30', '285-5-0.95'), ('DMC_EC|50_50', '665-15-0.95'), ('DMC_EC|70_30|LiPF6|2', '855-4-0.8'), ('DMC_EC|50_50|LiPF6|2', '95-3-0.7')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|50_50|LiPF6|2': 1.362, 'DMC_EC|70_30': 1.13, 'DMC_EC|50_50': 1.18}","{'DMC_EC|70_30': 285, 'DMC_EC|50_50': 665, 'DMC_EC|70_30|LiPF6|2': 855, 'DMC_EC|50_50|LiPF6|2': 95}"
39,13.70342559,96418BE9B7420022CCBD8FCD14545CE8,1,27.35480519,"[('DMCEC7030', '570-5-0.95'), ('DMCEC7030LiPF62', '1330-4-0.8')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|1.35,1.35,0.3,1,BO,12,"[('DMC_EC|70_30', '570-5-0.95'), ('DMC_EC|70_30|LiPF6|2', '1330-4-0.8')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|70_30': 1.13}","{'DMC_EC|70_30': 570, 'DMC_EC|70_30|LiPF6|2': 1330}"
40,13.11771896,8D27D9138ED27E1DBCA55C8848D0B97B,2,27.4,"[('DMCEC7030', '570-5-0.95'), ('DMCEC7030LiPF62', '1330-4-0.8')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|1.35,1.35,0.3,1,BO,12,"[('DMC_EC|70_30', '570-5-0.95'), ('DMC_EC|70_30|LiPF6|2', '1330-4-0.8')]","{'DMC_EC|70_30|LiPF6|2': 1.31, 'DMC_EC|70_30': 1.13}","{'DMC_EC|70_30': 570, 'DMC_EC|70_30|LiPF6|2': 1330}"
41,11.34741369,A52B6BDC51DB916DCED9BB9A92195D7C,1,27.56675325,"[('DMCEC7030LiPF61.5', '1900-1-0.7')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|1.5,1.5,0.3,1,RAND,9,"[('DMC_EC|70_30|LiPF6|1.5', '1900-1-0.7')]",{'DMC_EC|70_30|LiPF6|1.5': 1.27},{'DMC_EC|70_30|LiPF6|1.5': 1900}
42,11.93929946,FEFC8A4B9267811D3401A8C62BB89A7C,2,27.59064935,"[('DMCEC7030LiPF61.5', '1900-1-0.7')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|1.5,1.5,0.3,1,RAND,6,"[('DMC_EC|70_30|LiPF6|1.5', '1900-1-0.7')]",{'DMC_EC|70_30|LiPF6|1.5': 1.27},{'DMC_EC|70_30|LiPF6|1.5': 1900}
43,12.55081243,C67E3D1447C3AF244D2771E776CC2C75,3,27.68571429,"[('DMCEC7030LiPF61.5', '1900-1-0.7')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|1.5,1.5,0.3,1,RAND,6,"[('DMC_EC|70_30|LiPF6|1.5', '1900-1-0.7')]",{'DMC_EC|70_30|LiPF6|1.5': 1.27},{'DMC_EC|70_30|LiPF6|1.5': 1900}
44,10.10150977,72B8816CDFBA71B085D1FAB8FF3EB622,1,27.96883117,"[('ECEMC5050', '190-16-0.9'), ('ECEMC3070LiPF61.5', '1330-2-0.7'), ('ECEMC5050LiPF61.5', '380-5-0.7')]",RUNfast_derated2,EC_EMC|36_64|LiPF6|1.33,1.33,0.36,0,RAND,17,"[('EC_EMC|50_50', '190-16-0.9'), ('EC_EMC|30_70|LiPF6|1.5', '1330-2-0.7'), ('EC_EMC|50_50|LiPF6|1.5', '380-5-0.7')]","{'EC_EMC|30_70|LiPF6|1.5': 1.225, 'EC_EMC|50_50|LiPF6|1.5': 1.287, 'EC_EMC|50_50': 1.156}","{'EC_EMC|50_50': 190, 'EC_EMC|30_70|LiPF6|1.5': 1330, 'EC_EMC|50_50|LiPF6|1.5': 380}"
45,9.788706272,3A24D56E6A16A44D5052E8892E2954B2,2,27.88519481,"[('ECEMC5050', '190-16-0.9'), ('ECEMC3070LiPF61.5', '1330-2-0.7'), ('ECEMC5050LiPF61.5', '380-5-0.7')]",RUNfast_derated2,EC_EMC|36_64|LiPF6|1.33,1.33,0.36,0,RAND,16,"[('EC_EMC|50_50', '190-16-0.9'), ('EC_EMC|30_70|LiPF6|1.5', '1330-2-0.7'), ('EC_EMC|50_50|LiPF6|1.5', '380-5-0.7')]","{'EC_EMC|30_70|LiPF6|1.5': 1.225, 'EC_EMC|50_50|LiPF6|1.5': 1.287, 'EC_EMC|50_50': 1.156}","{'EC_EMC|50_50': 190, 'EC_EMC|30_70|LiPF6|1.5': 1330, 'EC_EMC|50_50|LiPF6|1.5': 380}"
46,9.755222636,87EEE3DA068EB621941E1FEDB53054B9,3,27.8187013,"[('ECEMC5050', '190-16-0.9'), ('ECEMC3070LiPF61.5', '1330-2-0.7'), ('ECEMC5050LiPF61.5', '380-5-0.7')]",RUNfast_derated2,EC_EMC|36_64|LiPF6|1.33,1.33,0.36,0,RAND,16,"[('EC_EMC|50_50', '190-16-0.9'), ('EC_EMC|30_70|LiPF6|1.5', '1330-2-0.7'), ('EC_EMC|50_50|LiPF6|1.5', '380-5-0.7')]","{'EC_EMC|30_70|LiPF6|1.5': 1.225, 'EC_EMC|50_50|LiPF6|1.5': 1.287, 'EC_EMC|50_50': 1.156}","{'EC_EMC|50_50': 190, 'EC_EMC|30_70|LiPF6|1.5': 1330, 'EC_EMC|50_50|LiPF6|1.5': 380}"
47,12.21698171,A72754B2CE2E0013633B872B3460A126,1,27.91636364,"[('DMCEC5050', '1140-19-0.9'), ('DMCEC5050LiPF61.5', '760-7-0.7')]",RUNfast_derated2,DMC_EC|50_50|LiPF6|0.56,0.56,0.5,1,RAND,12,"[('DMC_EC|50_50', '1140-19-0.9'), ('DMC_EC|50_50|LiPF6|1.5', '760-7-0.7')]","{'DMC_EC|50_50|LiPF6|1.5': 1.323, 'DMC_EC|50_50': 1.192}","{'DMC_EC|50_50': 1140, 'DMC_EC|50_50|LiPF6|1.5': 760}"
48,12.17109324,567A3AB8E9927A9E716D3AC647CF7D7C,2,27.85506494,"[('DMCEC5050', '1140-19-0.9'), ('DMCEC5050LiPF61.5', '760-7-0.7')]",RUNfast_derated2,DMC_EC|50_50|LiPF6|0.56,0.56,0.5,1,RAND,13,"[('DMC_EC|50_50', '1140-19-0.9'), ('DMC_EC|50_50|LiPF6|1.5', '760-7-0.7')]","{'DMC_EC|50_50|LiPF6|1.5': 1.323, 'DMC_EC|50_50': 1.192}","{'DMC_EC|50_50': 1140, 'DMC_EC|50_50|LiPF6|1.5': 760}"
49,12.20809812,B5B5771145023DCC2DEB63353662A466,3,27.77506494,"[('DMCEC5050', '1140-19-0.9'), ('DMCEC5050LiPF61.5', '760-7-0.7')]",RUNfast_derated2,DMC_EC|50_50|LiPF6|0.56,0.56,0.5,1,RAND,13,"[('DMC_EC|50_50', '1140-19-0.9'), ('DMC_EC|50_50|LiPF6|1.5', '760-7-0.7')]","{'DMC_EC|50_50|LiPF6|1.5': 1.323, 'DMC_EC|50_50': 1.192}","{'DMC_EC|50_50': 1140, 'DMC_EC|50_50|LiPF6|1.5': 760}"
50,11.44933345,B23C54A5E2E1B35259DD86EF25BD3911,1,27.80467532,"[('ECEMC3070', '190-15-0.9'), ('DMCEC5050', '380-19-0.9'), ('ECEMC5050LiPF61.5', '1330-5-0.7')]",RUNfast_derated2,DMC_EC_EMC|11_48_41|LiPF6|1.02,1.02,0.48,0.211538462,RAND,16,"[('EC_EMC|30_70', '190-15-0.9'), ('DMC_EC|50_50', '380-19-0.9'), ('EC_EMC|50_50|LiPF6|1.5', '1330-5-0.7')]","{'EC_EMC|50_50|LiPF6|1.5': 1.287, 'DMC_EC|50_50': 1.192, 'EC_EMC|30_70': 1.095}","{'EC_EMC|30_70': 190, 'DMC_EC|50_50': 380, 'EC_EMC|50_50|LiPF6|1.5': 1330}"
51,11.16490499,66DADB37198F94B0C889C9673A517323,2,27.68519481,"[('ECEMC3070', '190-15-0.9'), ('DMCEC5050', '380-19-0.9'), ('ECEMC5050LiPF61.5', '1330-5-0.7')]",RUNfast_derated2,DMC_EC_EMC|11_48_41|LiPF6|1.02,1.02,0.48,0.211538462,RAND,16,"[('EC_EMC|30_70', '190-15-0.9'), ('DMC_EC|50_50', '380-19-0.9'), ('EC_EMC|50_50|LiPF6|1.5', '1330-5-0.7')]","{'EC_EMC|50_50|LiPF6|1.5': 1.287, 'DMC_EC|50_50': 1.192, 'EC_EMC|30_70': 1.095}","{'EC_EMC|30_70': 190, 'DMC_EC|50_50': 380, 'EC_EMC|50_50|LiPF6|1.5': 1330}"
52,11.13234048,57F8098835BDED826C1B4C4B15A866B9,3,27.62493506,"[('ECEMC3070', '190-15-0.9'), ('DMCEC5050', '380-19-0.9'), ('ECEMC5050LiPF61.5', '1330-5-0.7')]",RUNfast_derated2,DMC_EC_EMC|11_48_41|LiPF6|1.02,1.02,0.48,0.211538462,RAND,16,"[('EC_EMC|30_70', '190-15-0.9'), ('DMC_EC|50_50', '380-19-0.9'), ('EC_EMC|50_50|LiPF6|1.5', '1330-5-0.7')]","{'EC_EMC|50_50|LiPF6|1.5': 1.287, 'DMC_EC|50_50': 1.192, 'EC_EMC|30_70': 1.095}","{'EC_EMC|30_70': 190, 'DMC_EC|50_50': 380, 'EC_EMC|50_50|LiPF6|1.5': 1330}"
53,9.934049534,BE60768ADEA97CB2EACC1AC92B6C7F5B,1,27.71948052,"[('ECEMC5050', '190-16-0.9'), ('ECEMC3070LiPF61.5', '1710-2-0.7')]",RUNfast_derated2,EC_EMC|32_68|LiPF6|1.33,1.33,0.32,0,RAND,13,"[('EC_EMC|50_50', '190-16-0.9'), ('EC_EMC|30_70|LiPF6|1.5', '1710-2-0.7')]","{'EC_EMC|30_70|LiPF6|1.5': 1.225, 'EC_EMC|50_50': 1.156}","{'EC_EMC|50_50': 190, 'EC_EMC|30_70|LiPF6|1.5': 1710}"
54,9.659354181,B3747E67F14A85C7487CE245147D8EEB,2,27.64155844,"[('ECEMC5050', '190-16-0.9'), ('ECEMC3070LiPF61.5', '1710-2-0.7')]",RUNfast_derated2,EC_EMC|32_68|LiPF6|1.33,1.33,0.32,0,RAND,13,"[('EC_EMC|50_50', '190-16-0.9'), ('EC_EMC|30_70|LiPF6|1.5', '1710-2-0.7')]","{'EC_EMC|30_70|LiPF6|1.5': 1.225, 'EC_EMC|50_50': 1.156}","{'EC_EMC|50_50': 190, 'EC_EMC|30_70|LiPF6|1.5': 1710}"
55,9.622818705,3CC22B69BF21D13CD930D17C71D5B937,3,27.5974026,"[('ECEMC5050', '190-16-0.9'), ('ECEMC3070LiPF61.5', '1710-2-0.7')]",RUNfast_derated2,EC_EMC|32_68|LiPF6|1.33,1.33,0.32,0,RAND,13,"[('EC_EMC|50_50', '190-16-0.9'), ('EC_EMC|30_70|LiPF6|1.5', '1710-2-0.7')]","{'EC_EMC|30_70|LiPF6|1.5': 1.225, 'EC_EMC|50_50': 1.156}","{'EC_EMC|50_50': 190, 'EC_EMC|30_70|LiPF6|1.5': 1710}"
56,2.379575626,DAF7CCBC3F26743107A7D1D7EB520339,1,27.07636364,"[('DMCEC7030', '1710-18-0.9'), ('DMCEC7030LiPF61.5', '190-1-0.7')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|0.14,0.14,0.3,1,BO,13,"[('DMC_EC|70_30', '1710-18-0.9'), ('DMC_EC|70_30|LiPF6|1.5', '190-1-0.7')]","{'DMC_EC|70_30|LiPF6|1.5': 1.27, 'DMC_EC|70_30': 1.14}","{'DMC_EC|70_30': 1710, 'DMC_EC|70_30|LiPF6|1.5': 190}"
57,4.601996346,144FB60C22B274DB73955196917D0749,2,27.13558442,"[('DMCEC7030', '1710-18-0.9'), ('DMCEC7030LiPF61.5', '190-1-0.7')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|0.14,0.14,0.3,1,BO,12,"[('DMC_EC|70_30', '1710-18-0.9'), ('DMC_EC|70_30|LiPF6|1.5', '190-1-0.7')]","{'DMC_EC|70_30|LiPF6|1.5': 1.27, 'DMC_EC|70_30': 1.14}","{'DMC_EC|70_30': 1710, 'DMC_EC|70_30|LiPF6|1.5': 190}"
58,4.821810011,4224546CB9A75F287485834415D55EAC,3,27.20727273,"[('DMCEC7030', '1710-18-0.9'), ('DMCEC7030LiPF61.5', '190-1-0.7')]",RUNfast_derated2,DMC_EC|70_30|LiPF6|0.14,0.14,0.3,1,BO,13,"[('DMC_EC|70_30', '1710-18-0.9'), ('DMC_EC|70_30|LiPF6|1.5', '190-1-0.7')]","{'DMC_EC|70_30|LiPF6|1.5': 1.27, 'DMC_EC|70_30': 1.14}","{'DMC_EC|70_30': 1710, 'DMC_EC|70_30|LiPF6|1.5': 190}"
59,11.59592501,D4B615990FC1AE1B55479DE8852687B1,1,27.44311688,"[('DMCEC7030LiPF61.5', '190-1-0.7'), ('DMCEC5050LiPF61.5', '1710-7-0.7')]",RUNfast_derated2,DMC_EC|52_48|LiPF6|1.5,1.5,0.48,1,BO,13,"[('DMC_EC|70_30|LiPF6|1.5', '190-1-0.7'), ('DMC_EC|50_50|LiPF6|1.5', '1710-7-0.7')]","{'DMC_EC|70_30|LiPF6|1.5': 1.27, 'DMC_EC|50_50|LiPF6|1.5': 1.323}","{'DMC_EC|70_30|LiPF6|1.5': 190, 'DMC_EC|50_50|LiPF6|1.5': 1710}"
